,time_overhead
0,1
1,0
2,0
3,1
4,1
5,0
6,0
7,0
8,0
9,0
10,1
11,1
12,1
13,1
14,0
15,1
16,0
17,1
18,0
19,0
20,0
21,1
22,0
23,0
24,1
25,0
26,1
27,0
28,0
29,0
30,0
31,0
32,0
33,1
34,2
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,0
46,1
47,0
48,0
49,0
50,1
51,0
52,0
53,1
54,1
55,0
56,1
57,1
58,0
59,0
60,1
61,2
62,1
63,1
64,0
65,0
66,1
67,0
68,0
69,0
70,0
71,1
72,1
73,0
74,1
75,1
76,0
77,0
78,0
79,1
80,0
81,1
82,1
83,0
84,0
85,0
86,0
87,1
88,0
89,0
90,0
91,3
92,0
93,0
94,0
95,1
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,1
105,1
106,0
107,0
108,1
109,1
110,0
111,0
112,0
113,1
114,1
115,1
116,1
117,1
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,1
129,0
130,1
131,1
132,0
133,0
134,0
135,1
136,1
137,0
138,1
139,1
140,1
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,1
149,2
150,2
151,1
152,1
153,1
154,1
155,0
156,0
157,0
158,0
159,1
160,1
161,1
162,0
163,0
164,1
165,1
166,0
167,1
168,3
169,1
170,1
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,1
180,1
181,0
182,1
183,0
184,1
185,1
186,1
187,1
188,0
189,0
190,0
191,1
192,0
193,1
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,1
202,9
203,1
204,1
205,0
206,0
207,0
208,0
209,1
210,1
211,1
212,1
213,1
214,0
215,1
216,0
217,2
218,1
219,1
220,0
221,0
222,0
223,1
224,0
225,1
226,0
227,0
228,0
229,1
230,1
231,1
232,0
233,0
234,1
235,1
236,1
237,1
238,0
239,0
240,0
241,0
242,0
243,1
244,2
245,2
246,1
247,0
248,1
249,0
250,0
251,0
252,1
253,0
254,0
255,1
256,1
257,0
258,1
259,0
260,0
261,1
262,1
263,1
264,1
265,2
266,1
267,0
268,0
269,0
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,0
280,0
281,0
282,0
283,1
284,1
285,1
286,1
287,0
288,0
289,0
290,0
291,0
292,1
293,2
294,1
295,1
296,1
297,1
298,1
299,0
300,1
301,0
302,0
303,1
304,0
305,0
306,1
307,1
308,0
309,0
310,0
311,1
312,0
313,0
314,0
315,0
316,0
317,2
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,0
326,0
327,1
328,1
329,0
330,0
331,0
332,0
333,0
334,1
335,0
336,1
337,1
338,0
339,0
340,0
341,1
342,1
343,1
344,1
345,1
346,0
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,0
356,0
357,0
358,3
359,1
360,1
361,0
362,0
363,0
364,1
365,1
366,0
367,0
368,1
369,1
370,1
371,1
372,0
373,1
374,0
375,0
376,1
377,1
378,1
379,0
380,1
381,0
382,0
383,0
384,1
385,1
386,2
387,1
388,1
389,1
390,1
391,1
392,0
393,1
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,1
402,1
403,0
404,0
405,0
406,1
407,0
408,1
409,0
410,0
411,0
412,0
413,0
414,0
415,1
416,1
417,0
418,1
419,1
420,0
421,1
422,0
423,0
424,1
425,0
426,0
427,0
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,0
436,0
437,0
438,1
439,1
440,2
441,1
442,0
443,0
444,1
445,1
446,1
447,0
448,0
449,1
450,0
451,1
452,1
453,1
454,1
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,2
472,1
473,1
474,0
475,0
476,0
477,0
478,1
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,1
488,0
489,0
490,0
491,0
492,1
493,0
494,0
495,0
496,0
497,1
498,1
499,1
500,1
501,1
502,1
503,0
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,0
514,0
515,0
516,1
517,1
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,1
528,0
529,1
530,1
531,1
532,1
533,1
534,0
535,0
536,0
537,0
538,0
539,0
540,1
541,0
542,0
543,0
544,0
545,0
546,1
547,1
548,2
549,2
550,1
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,1
563,1
564,0
565,0
566,0
567,1
568,1
569,0
570,0
571,1
572,1
573,1
574,0
575,1
576,1
577,0
578,0
579,0
580,1
581,2
582,1
583,0
584,1
585,0
586,0
587,0
588,0
589,0
590,1
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,1
605,0
606,0
607,0
608,1
609,0
610,1
611,1
612,2
613,0
614,0
615,0
616,1
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,1
627,0
628,0
629,0
630,1
631,0
632,1
633,1
634,1
635,0
636,0
637,1
638,1
639,1
640,2
641,2
642,1
643,1
644,1
645,1
646,1
647,0
648,0
649,0
650,1
651,0
652,1
653,1
654,1
655,1
656,0
657,1
658,1
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,2
675,1
676,1
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,1
687,1
688,0
689,0
690,0
691,1
692,0
693,1
694,1
695,0
696,0
697,2
698,1
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,1
714,1
715,1
716,1
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,1
728,1
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,1
738,1
739,1
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,1
750,1
751,0
752,1
753,0
754,1
755,1
756,1
757,1
758,2
759,1
760,1
761,1
762,1
763,1
764,1
765,1
766,0
767,1
768,1
769,0
770,0
771,0
772,0
773,0
774,0
775,1
776,0
777,1
778,1
779,1
780,0
781,0
782,0
783,1
784,1
785,0
786,0
787,0
788,0
789,0
790,1
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,1
800,0
801,2
802,1
803,1
804,0
805,0
806,1
807,0
808,0
809,1
810,1
811,1
812,0
813,0
814,0
815,0
816,0
817,1
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,1
826,1
827,1
828,0
829,0
830,1
831,1
832,0
833,1
834,0
835,0
836,0
837,0
838,0
839,1
840,0
841,0
842,1
843,1
844,0
845,0
846,0
847,0
848,1
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,1
857,1
858,2
859,0
860,0
861,0
862,1
863,1
864,1
865,1
866,0
867,1
868,1
869,0
870,1
871,0
872,1
873,1
874,0
875,1
876,0
877,1
878,1
879,1
880,2
881,2
882,0
883,0
884,1
885,1
886,1
887,1
888,0
889,1
890,0
891,0
892,0
893,1
894,1
895,1
896,1
897,1
898,0
899,0
900,0
901,0
902,0
903,1
904,1
905,0
906,1
907,1
908,1
909,2
910,1
911,0
912,1
913,1
914,1
915,1
916,1
917,0
918,0
919,1
920,1
921,0
922,1
923,1
924,1
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,2
933,1
934,1
935,0
936,0
937,1
938,0
939,0
940,0
941,1
942,0
943,1
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,2
952,1
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,1
961,0
962,0
963,0
964,0
965,0
966,0
967,1
968,0
969,0
970,0
971,0
972,1
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,1
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,1
995,2
996,1
997,1
998,1
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,1
1007,0
1008,0
1009,1
1010,1
1011,1
1012,1
1013,1
1014,0
1015,0
1016,1
1017,1
1018,2
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,1
1045,1
1046,0
1047,0
1048,1
1049,0
1050,0
1051,0
1052,0
1053,2
1054,1
1055,0
1056,0
1057,1
1058,0
1059,1
1060,0
1061,0
1062,0
1063,0
1064,0
1065,1
1066,1
1067,1
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,3
1077,0
1078,1
1079,0
1080,1
1081,0
1082,1
1083,0
1084,0
1085,0
1086,0
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,1
1104,1
1105,1
1106,0
1107,3
1108,1
1109,0
1110,1
1111,0
1112,1
1113,1
1114,0
1115,0
1116,0
1117,1
1118,1
1119,0
1120,0
1121,1
1122,1
1123,0
1124,0
1125,0
1126,0
1127,1
1128,1
1129,1
1130,0
1131,0
1132,0
1133,0
1134,1
1135,0
1136,0
1137,1
1138,1
1139,1
1140,1
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,1
1148,0
1149,0
1150,0
1151,1
1152,1
1153,1
1154,2
1155,1
1156,1
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,1
1182,1
1183,0
1184,0
1185,0
1186,1
1187,2
1188,0
1189,1
1190,1
1191,0
1192,1
1193,0
1194,1
1195,0
1196,0
1197,2
1198,1
1199,1
1200,1
1201,0
1202,0
1203,1
1204,1
1205,2
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,0
1216,0
1217,1
1218,1
1219,1
1220,0
1221,0
1222,0
1223,1
1224,1
1225,0
1226,0
1227,1
1228,2
1229,2
