,time_overhead
0,1
1,1
2,0
3,0
4,1
5,2
6,1
7,1
8,0
9,0
10,0
11,0
12,1
13,1
14,0
15,1
16,1
17,0
18,0
19,1
20,1
21,0
22,0
23,2
24,1
25,1
26,0
27,1
28,1
29,1
30,1
31,1
32,0
33,0
34,0
35,0
36,0
37,1
38,0
39,1
40,1
41,1
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,2
58,0
59,1
60,1
61,0
62,1
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,0
71,0
72,2
73,1
74,1
75,1
76,0
77,0
78,1
79,1
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,0
88,0
89,0
90,1
91,0
92,1
93,0
94,0
95,0
96,0
97,1
98,0
99,0
100,0
101,0
102,0
103,0
104,1
105,2
106,1
107,1
108,0
109,1
110,0
111,0
112,0
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,2
122,1
123,1
124,1
125,1
126,1
127,0
128,1
129,0
130,0
131,0
132,0
133,0
134,1
135,1
136,0
137,0
138,1
139,0
140,1
141,0
142,0
143,0
144,0
145,1
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,1
156,1
157,0
158,0
159,1
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,1
168,0
169,1
170,1
171,1
172,0
173,0
174,1
175,1
176,1
177,1
178,0
179,1
180,1
181,0
182,1
183,0
184,0
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,1
200,1
201,1
202,1
203,1
204,1
205,0
206,0
207,0
208,1
209,2
210,1
211,0
212,0
213,0
214,1
215,0
216,0
217,0
218,1
219,1
220,1
221,0
222,1
223,1
224,0
225,0
226,0
227,3
228,1
229,0
230,0
231,0
232,1
233,1
234,1
235,1
236,0
237,0
238,0
239,0
240,1
241,1
242,1
243,1
244,0
245,0
246,0
247,0
248,0
249,0
250,1
251,1
252,1
253,0
254,1
255,0
256,0
257,0
258,0
259,0
260,1
261,0
262,1
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,1
272,0
273,1
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,1
282,1
283,0
284,1
285,1
286,1
287,1
288,1
289,0
290,0
291,0
292,0
293,0
294,0
295,1
296,0
297,0
298,0
299,0
300,0
301,0
302,1
303,1
304,1
305,1
306,1
307,0
308,1
309,1
310,1
311,1
312,0
313,1
314,1
315,1
316,0
317,0
318,1
319,0
320,1
321,0
322,0
323,0
324,0
325,0
326,0
327,1
328,1
329,1
330,0
331,1
332,1
333,2
334,2
335,1
336,1
337,2
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,3
360,2
361,1
362,1
363,0
364,0
365,0
366,0
367,0
368,0
369,1
370,0
371,0
372,0
373,0
374,0
375,0
376,1
377,0
378,0
379,0
380,1
381,0
382,1
383,0
384,0
385,0
386,0
387,0
388,0
389,3
390,0
391,1
392,1
393,1
394,0
395,0
396,0
397,0
398,0
399,1
400,0
401,0
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,2
410,1
411,0
412,0
413,1
414,1
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,1
423,1
424,0
425,0
426,1
427,0
428,0
429,0
430,1
431,1
432,0
433,1
434,1
435,0
436,1
437,1
438,2
439,1
440,1
441,0
442,0
443,0
444,1
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,1
455,0
456,0
457,0
458,0
459,1
460,1
461,2
462,1
463,0
464,0
465,0
466,0
467,0
468,1
469,0
470,1
471,0
472,1
473,1
474,1
475,0
476,0
477,1
478,0
479,1
480,1
481,0
482,1
483,1
484,1
485,2
486,1
487,1
488,0
489,0
490,0
491,1
492,0
493,0
494,0
495,0
496,1
497,1
498,0
499,0
500,0
501,1
502,1
503,1
504,2
505,1
506,1
507,1
508,1
509,0
510,0
511,0
512,3
513,1
514,0
515,0
516,1
517,0
518,0
519,0
520,1
521,0
522,0
523,0
524,0
525,0
526,2
527,1
528,0
529,0
530,1
531,1
532,1
533,0
534,1
535,1
536,1
537,1
538,0
539,1
540,1
541,0
542,0
543,1
544,0
545,0
546,0
547,0
548,0
549,1
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,1
563,0
564,0
565,0
566,0
567,0
568,0
569,2
570,1
571,0
572,1
573,1
574,1
575,0
576,0
577,0
578,0
579,0
580,0
581,2
582,1
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,1
591,1
592,0
593,1
594,1
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,1
606,1
607,1
608,1
609,1
610,0
611,1
612,0
613,0
614,1
615,2
616,1
617,1
618,0
619,1
620,0
621,1
622,2
623,1
624,0
625,1
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,1
634,0
635,0
636,1
637,1
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,1
646,0
647,0
648,1
649,1
650,1
651,1
652,1
653,1
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,1
664,0
665,1
666,1
667,1
668,1
669,1
670,1
671,0
672,1
673,2
674,1
675,0
676,0
677,1
678,0
679,0
680,0
681,1
682,0
683,0
684,0
685,0
686,0
687,1
688,1
689,1
690,1
691,0
692,0
693,1
694,1
695,1
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,1
704,1
705,4
706,1
707,1
708,1
709,1
710,0
711,1
712,0
713,0
714,0
715,1
716,1
717,1
718,0
719,0
720,0
721,1
722,1
723,1
724,1
725,1
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,1
736,0
737,1
738,1
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,1
756,1
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,1
770,1
771,0
772,1
773,0
774,0
775,0
776,0
777,1
778,1
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,1
788,0
789,0
790,0
791,0
792,0
793,1
794,1
795,0
796,1
797,1
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,1
806,1
807,1
808,1
809,0
810,1
811,0
