,time_overhead
0,1
1,0
2,0
3,0
4,0
5,0
6,1
7,1
8,1
9,0
10,0
11,0
12,1
13,1
14,1
15,2
16,1
17,0
18,1
19,1
20,0
21,0
22,0
23,1
24,0
25,0
26,0
27,1
28,2
29,1
30,1
31,0
32,0
33,1
34,1
35,1
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,0
51,0
52,0
53,1
54,1
55,1
56,0
57,0
58,1
59,2
60,1
61,1
62,1
63,1
64,1
65,2
66,1
67,1
68,0
69,0
70,0
71,1
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,0
80,0
81,1
82,1
83,1
84,2
85,1
86,0
87,0
88,1
89,1
90,0
91,1
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,1
100,0
101,0
102,0
103,1
104,0
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,0
113,0
114,0
115,1
116,0
117,2
118,1
119,0
120,0
121,1
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,1
130,0
131,1
132,1
133,0
134,0
135,0
136,0
137,0
138,0
139,1
140,1
141,1
142,0
143,0
144,1
145,1
146,1
147,0
148,0
149,1
150,0
151,0
152,1
153,1
154,0
155,0
156,0
157,0
158,1
159,0
160,1
161,0
162,1
163,1
164,1
165,1
166,0
167,0
168,0
169,0
170,1
171,2
172,1
173,1
174,1
175,1
176,1
177,0
178,0
179,0
180,0
181,0
182,1
183,1
184,1
185,1
186,1
187,0
188,1
189,0
190,0
191,2
192,1
193,1
194,1
195,0
196,0
197,0
198,1
199,0
200,1
201,1
202,0
203,0
204,0
205,1
206,0
207,1
208,1
209,1
210,0
211,0
212,1
213,0
214,0
215,1
216,0
217,0
218,0
219,0
220,1
221,0
222,1
223,3
224,0
225,0
226,0
227,0
228,0
229,0
230,1
231,0
232,0
233,0
234,1
235,0
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,0
244,1
245,0
246,2
247,1
248,0
249,0
250,0
251,1
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,1
260,1
261,0
262,0
263,0
264,0
265,1
266,1
267,0
268,1
269,2
270,1
271,1
272,1
273,0
274,0
275,1
276,2
277,1
278,1
279,1
280,1
281,0
282,0
283,0
284,0
285,0
286,1
287,0
288,0
289,0
290,1
291,1
292,1
293,0
294,0
295,0
296,0
297,0
298,2
299,1
300,1
301,0
302,0
303,1
304,0
305,0
306,0
307,1
308,0
309,0
310,0
311,1
312,1
313,1
314,1
315,1
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,1
325,0
326,0
327,0
328,0
329,1
330,2
331,0
332,0
333,0
334,0
335,1
336,0
337,1
338,0
339,0
340,0
341,0
342,1
343,0
344,0
345,0
346,0
347,1
348,1
349,0
350,0
351,1
352,0
353,0
354,0
355,0
356,0
357,2
358,1
359,0
360,1
361,0
362,1
363,0
364,1
365,1
366,1
367,1
368,1
369,0
370,0
371,1
372,1
373,0
374,2
375,1
376,0
377,0
378,1
379,1
380,2
381,1
382,1
383,0
384,1
385,0
386,1
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,1
396,1
397,1
398,0
399,1
400,1
401,1
402,1
403,1
404,2
405,1
406,1
407,0
408,1
409,1
410,1
411,1
412,0
413,0
414,1
415,1
416,1
417,0
418,0
419,0
420,0
421,0
422,0
423,2
424,1
425,1
426,0
427,0
428,0
429,0
430,2
431,1
432,1
433,0
434,0
435,0
436,0
437,0
438,0
439,1
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,2
458,1
459,1
460,0
461,0
462,1
463,0
464,0
465,0
466,0
467,0
468,1
469,1
470,0
471,1
472,0
473,0
474,0
475,0
476,1
477,0
478,1
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,1
493,1
494,1
495,1
496,0
497,0
498,0
499,0
500,0
501,0
502,1
503,1
504,1
505,1
506,1
507,0
508,1
509,0
510,0
511,1
512,2
513,1
514,1
515,0
516,1
517,1
518,1
519,0
520,0
521,0
522,0
523,0
524,1
525,1
526,1
527,1
528,1
529,1
530,0
531,0
532,0
533,0
534,1
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,1
550,3
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,1
559,0
560,1
561,1
562,1
563,1
564,0
565,0
566,0
567,0
568,1
569,0
570,1
571,1
572,1
573,1
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,1
584,0
585,0
586,0
587,1
588,1
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,1
605,0
606,0
607,1
608,0
609,0
610,2
611,1
612,0
613,0
614,1
615,0
616,1
617,0
618,1
619,1
620,1
621,1
622,0
623,0
624,0
625,1
626,1
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,2
636,2
637,1
638,0
639,0
640,1
641,0
642,0
643,1
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,2
663,1
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,1
677,0
678,0
679,0
680,1
681,1
682,0
683,0
684,0
685,1
686,1
687,1
688,0
689,1
690,2
691,1
692,0
693,0
694,0
695,1
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,1
711,0
712,0
713,0
714,1
715,1
716,0
717,0
718,0
719,0
720,2
721,1
722,0
723,0
724,1
725,1
726,0
727,0
728,0
729,0
730,1
731,1
732,0
733,1
734,1
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,3
743,0
744,1
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,1
755,0
756,0
757,1
758,1
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,2
779,1
780,1
781,1
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,1
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,2
800,0
801,0
802,1
803,1
804,1
805,1
806,1
807,0
808,1
809,1
810,1
811,1
812,1
813,0
814,0
815,0
816,0
817,0
818,2
819,1
820,0
821,1
822,1
823,2
824,1
825,1
826,1
827,1
828,1
829,1
830,0
831,0
832,0
833,0
834,0
835,1
836,0
837,0
838,0
839,1
840,0
841,1
842,0
843,0
844,4
845,1
846,1
847,0
848,0
849,0
850,1
851,1
852,1
853,1
854,1
855,1
856,0
857,1
858,1
859,1
860,1
861,0
862,0
863,0
864,0
865,0
866,1
867,1
868,0
869,0
870,0
871,1
872,1
873,1
874,3
875,1
876,0
877,0
878,0
879,0
880,1
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,1
891,0
892,0
893,0
894,0
895,0
896,1
897,0
898,2
899,1
900,1
901,1
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,1
910,1
911,0
912,0
913,0
914,0
915,1
916,0
917,2
918,1
919,0
920,0
921,1
922,0
923,0
924,2
925,1
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,1
934,0
935,1
936,0
937,0
938,1
939,1
940,1
941,1
942,1
943,0
944,1
945,1
946,1
947,1
948,1
949,2
950,1
951,0
952,0
953,0
954,0
955,0
956,0
957,1
958,1
959,1
960,0
961,1
962,1
963,0
964,1
965,1
966,1
967,0
968,0
969,1
970,1
971,0
972,0
973,0
974,0
975,1
976,1
977,0
978,0
979,0
980,0
981,0
982,0
983,1
984,0
985,1
986,1
987,1
988,1
989,1
990,0
991,0
992,0
993,1
994,0
995,0
996,1
997,0
998,1
999,1
1000,1
1001,2
1002,0
1003,1
1004,1
1005,1
1006,0
1007,1
1008,0
1009,1
1010,1
1011,0
1012,0
1013,0
1014,0
1015,1
1016,1
1017,1
1018,0
1019,0
1020,0
1021,0
1022,0
1023,1
1024,1
1025,2
1026,1
1027,0
1028,0
1029,0
1030,1
1031,1
1032,1
1033,1
1034,1
1035,0
1036,1
1037,0
1038,1
1039,1
1040,0
1041,1
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,2
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,0
1064,0
1065,0
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,2
1075,0
1076,1
1077,1
1078,1
1079,1
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,1
1096,0
1097,2
1098,1
1099,0
1100,1
1101,1
1102,1
1103,1
1104,1
1105,0
1106,0
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,0
1114,0
1115,1
1116,0
1117,1
1118,1
1119,0
1120,1
1121,0
1122,0
1123,0
1124,0
1125,0
1126,1
1127,3
1128,1
1129,1
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,1
1137,1
1138,1
1139,1
1140,1
1141,0
1142,0
1143,0
1144,0
1145,0
1146,2
1147,1
1148,1
1149,1
1150,0
1151,1
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,1
1160,0
1161,1
1162,1
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,1
1171,1
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,1
1179,0
1180,3
1181,1
1182,1
1183,1
1184,1
1185,0
1186,1
1187,1
1188,0
1189,1
1190,1
1191,0
1192,1
1193,0
1194,0
1195,1
1196,1
1197,1
1198,2
1199,1
1200,0
1201,0
1202,0
1203,0
1204,0
1205,1
1206,0
1207,1
1208,0
1209,1
1210,1
1211,1
1212,0
1213,0
1214,0
1215,1
1216,1
1217,1
1218,1
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,1
1226,0
1227,0
1228,0
1229,1
